"periodo","p1","p2","p3_1","p3_2","p3_3","p3_4","p3_5","p5","p7","p7_3","p24","p25","edad","sexo"
"0223",1,2,2,2,1,2,2,0,0,0,0,0,37,2
"0223",1,1,1,1,2,2,1,5,2,0,5,4,64,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,32,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,72,1
"0223",1,2,2,2,2,2,2,0,0,0,0,0,85,1
"0223",1,1,1,1,1,2,1,4,2,0,1,4,42,1
"0223",1,1,1,2,2,2,2,3,2,0,0,0,31,2
"0223",1,2,2,1,2,2,2,0,0,0,0,0,51,2
"0223",1,1,1,2,2,2,2,3,3,300,0,0,26,2
"0223",1,2,1,2,2,2,2,3,3,300,0,0,27,1
"0223",1,1,1,2,2,2,2,4,3,2000,0,0,29,2
"0223",1,1,1,2,2,2,2,4,3,2000,0,0,73,1
"0223",1,1,1,2,2,2,1,4,2,0,1,3,31,1
"0223",1,2,2,1,2,2,2,0,0,0,0,0,72,2
"0223",1,1,2,2,1,2,1,0,0,0,1,1,34,1
"0223",1,2,2,1,2,2,2,0,0,0,0,0,21,2
"0223",1,2,2,1,2,2,2,0,0,0,0,0,23,2
"0223",1,2,2,1,2,2,2,0,0,0,0,0,32,2
"0223",1,2,1,2,2,2,1,1,1,0,2,1,40,1
"0223",1,1,1,2,2,2,2,3,3,200,0,0,28,2
"0223",1,1,1,2,2,2,2,4,3,1000,0,0,29,1
"0223",1,1,2,1,2,2,2,0,0,0,0,0,80,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,70,1
"0223",2,0,0,0,0,0,0,0,0,0,0,0,18,2
"0223",1,1,1,2,2,1,2,4,2,0,0,0,23,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,34,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,67,1
"0223",1,1,2,2,2,2,1,0,0,0,2,3,22,2
"0223",1,1,1,1,2,2,1,4,3,3000,1,4,42,1
"0223",1,1,1,2,2,2,1,3,2,0,1,4,39,2
"0223",1,2,2,1,2,2,2,0,0,0,0,0,46,2
"0223",1,2,1,2,2,2,2,4,2,0,0,0,40,2
"0223",1,1,1,1,2,2,1,4,2,0,2,3,24,1
"0223",1,1,2,2,2,2,1,0,0,0,5,4,54,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,23,2
"0223",1,2,2,2,2,2,1,0,0,0,1,3,19,2
"0223",1,1,1,2,2,2,1,3,1,0,1,4,43,2
"0223",1,1,2,1,1,2,1,0,0,0,2,3,25,1
"0223",1,1,1,2,2,2,1,3,3,350,3,1,58,2
"0223",1,1,1,2,2,2,1,2,3,150,2,2,23,1
"0223",1,2,2,2,2,2,1,0,0,0,2,4,44,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,49,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,80,2
"0223",1,1,1,2,2,2,2,5,2,0,0,0,47,2
"0223",1,2,1,2,2,2,2,4,2,0,0,0,34,1
"0223",1,1,1,2,2,2,1,4,3,1500,1,2,22,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,74,1
"0223",1,1,1,2,2,2,1,4,3,4000,2,4,24,1
"0223",1,2,2,2,1,2,2,0,0,0,0,0,49,1
"0223",1,1,1,1,2,2,1,4,2,0,2,3,26,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,76,2
"0223",1,1,1,2,2,2,2,3,1,0,0,0,71,1
"0223",1,1,1,2,2,2,1,4,3,300,1,4,29,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,63,2
"0223",1,1,1,2,2,2,1,4,3,750,2,4,23,2
"0223",1,1,1,2,2,1,1,4,1,0,1,3,25,2
"0223",1,1,1,1,2,2,2,3,1,0,0,0,62,1
"0223",1,1,2,2,2,1,1,0,0,0,2,4,26,1
"0223",1,2,2,2,2,2,2,0,0,0,0,0,71,2
"0223",1,2,1,2,2,2,1,1,3,1000,5,3,20,1
"0223",1,2,1,2,2,2,2,4,2,0,0,0,32,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,62,2
"0223",1,2,1,2,2,2,2,4,2,0,0,0,34,2
"0223",1,1,2,2,2,2,2,0,0,0,0,0,64,2
"0223",1,1,1,2,2,2,2,3,2,0,0,0,50,1
"0223",1,2,1,2,2,2,2,3,2,0,0,0,24,2
"0223",1,1,1,2,2,2,2,4,3,300,0,0,31,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,42,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,29,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,79,1
"0223",1,1,1,2,2,2,1,4,2,0,5,3,20,2
"0223",1,1,1,2,2,2,2,4,3,800,0,0,44,1
"0223",1,2,2,1,2,2,2,0,0,0,0,0,58,2
"0223",1,1,1,2,1,2,2,3,3,800,0,0,59,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,43,2
"0223",1,2,1,2,2,2,2,5,3,400,0,0,72,2
"0223",1,2,2,1,2,2,1,0,0,0,2,4,27,1
"0223",1,1,1,1,2,2,1,3,3,400,2,3,24,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,38,2
"0223",1,1,1,1,2,2,2,4,2,0,0,0,40,2
"0223",1,2,1,2,2,2,2,3,2,0,0,0,43,2
"0223",1,2,1,2,2,2,2,3,2,0,0,0,38,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,37,1
"0223",1,1,1,2,2,2,2,3,3,2000,0,0,26,1
"0223",1,1,1,2,2,2,2,3,3,300,0,0,33,1
"0223",1,1,1,2,2,2,2,1,2,0,0,0,28,2
"0223",1,1,1,2,2,2,2,3,1,0,0,0,37,2
"0223",1,1,1,2,2,2,1,1,3,4000,1,4,59,2
"0223",1,1,1,2,2,2,1,3,3,450,3,3,21,2
"0223",1,1,1,2,2,2,1,1,3,2000,3,1,46,2
"0223",1,1,1,2,2,2,1,4,1,0,3,3,50,1
"0223",1,1,1,2,2,2,2,3,3,350,0,0,49,2
"0223",1,1,1,2,2,2,2,4,3,150,0,0,27,1
"0223",1,1,1,2,2,2,2,4,3,300,0,0,64,2
"0223",1,1,1,2,2,2,1,3,2,0,1,4,63,2
"0223",1,1,1,2,2,2,1,2,2,0,1,2,50,2
"0223",1,1,1,1,2,2,2,5,2,0,0,0,63,2
"0223",1,2,2,2,2,2,1,0,0,0,5,4,38,2
"0223",1,1,1,2,1,2,1,4,3,1500,1,3,48,2
"0223",1,1,1,2,1,2,1,4,3,1000,1,4,45,2
"0223",1,2,2,1,1,2,1,0,0,0,2,1,37,1
"0223",1,1,1,2,2,2,1,2,1,0,1,2,21,2
"0223",1,1,1,2,2,2,1,4,3,500,1,2,26,2
"0223",1,1,1,2,1,2,2,4,3,280,0,0,68,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,78,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,72,2
"0223",2,0,0,0,0,0,0,0,0,0,0,0,72,2
"0223",1,2,2,2,2,2,1,0,0,0,2,4,25,1
"0223",1,1,1,2,2,2,1,2,1,0,5,3,24,2
"0223",1,2,2,2,2,2,1,0,0,0,5,4,37,2
"0223",1,2,1,2,2,2,1,3,3,250,1,1,37,1
"0223",1,2,2,1,2,2,2,0,0,0,0,0,53,2
"0223",1,1,1,2,2,2,2,4,3,660,0,0,79,1
"0223",1,1,2,2,2,2,2,0,0,0,0,0,73,1
"0223",1,1,1,2,2,2,1,3,3,1000,3,4,32,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,61,2
"0223",1,1,1,2,2,2,2,4,3,1500,0,0,51,1
"0223",1,1,1,2,2,2,2,3,1,0,0,0,33,1
"0223",1,1,2,2,1,2,2,0,0,0,0,0,46,1
"0223",1,1,1,2,2,2,2,3,3,1000,0,0,32,1
"0223",1,2,1,2,2,2,2,4,2,0,0,0,61,2
"0223",1,2,1,2,2,2,2,4,2,0,0,0,41,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,42,2
"0223",1,2,1,2,2,2,2,5,2,0,0,0,66,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,39,2
"0223",1,1,1,2,2,2,1,4,3,1000,2,3,57,2
"0223",1,1,1,1,2,2,2,4,2,0,0,0,78,2
"0223",1,1,1,2,2,2,2,3,2,0,0,0,58,1
"0223",1,1,1,2,2,2,1,4,2,0,1,3,26,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,36,1
"0223",1,1,1,2,2,2,2,1,2,0,0,0,38,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,70,1
"0223",1,1,1,2,2,2,2,4,3,250,0,0,44,2
"0223",1,1,1,1,1,2,1,2,3,1000,2,1,36,1
"0223",1,1,1,1,2,2,1,4,3,1200,1,1,44,2
"0223",1,1,1,2,2,1,1,4,1,0,2,4,27,2
"0223",1,1,1,2,2,2,1,4,3,1000,1,4,26,2
"0223",1,1,1,2,2,2,2,4,1,0,0,0,41,2
"0223",1,1,1,2,2,2,2,3,2,0,0,0,48,2
"0223",1,1,1,2,2,2,2,3,2,0,0,0,21,2
"0223",1,1,1,2,2,1,1,4,2,0,2,4,27,2
"0223",1,1,1,1,2,2,2,4,2,0,0,0,65,1
"0223",1,1,2,2,2,2,1,0,0,0,1,3,46,2
"0223",1,1,1,2,1,2,1,4,2,0,2,3,42,1
"0223",1,2,2,2,2,2,2,0,0,0,0,0,85,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,29,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,26,2
"0223",1,1,2,2,2,2,1,0,0,0,2,4,47,1
"0223",1,1,2,2,1,2,2,0,0,0,0,0,38,1
"0223",1,1,2,2,2,2,1,0,0,0,2,4,41,2
"0223",1,1,2,2,2,2,1,0,0,0,1,4,63,2
"0223",1,1,1,2,2,2,1,4,1,0,1,3,38,1
"0223",2,0,0,0,0,0,0,0,0,0,0,0,87,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,28,1
"0223",1,1,2,1,2,2,2,0,0,0,0,0,38,2
"0223",1,1,1,1,1,2,1,4,2,0,2,4,64,1
"0223",1,1,1,1,2,2,1,5,1,0,5,4,32,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,65,1
"0223",1,1,1,1,2,2,1,4,3,750,5,2,25,2
"0223",1,1,2,2,1,1,1,0,0,0,2,3,24,1
"0223",1,1,1,2,2,2,1,3,3,1000,5,3,32,2
"0223",1,1,2,1,2,1,2,0,0,0,0,0,32,2
"0223",1,1,1,1,2,2,1,4,2,0,2,4,36,2
"0223",1,1,2,1,2,2,1,0,0,0,2,4,18,1
"0223",1,1,1,1,2,2,1,4,1,0,1,4,31,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,52,1
"0223",1,1,2,1,2,2,2,0,0,0,0,0,67,2
"0223",1,1,1,2,2,2,1,3,2,0,4,3,51,2
"0223",1,1,2,2,2,2,1,0,0,0,2,3,55,2
"0223",1,1,1,2,1,2,1,4,3,230,2,3,26,1
"0223",1,1,1,1,2,2,2,2,2,0,0,0,24,2
"0223",1,1,2,2,2,2,1,0,0,0,1,4,52,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,19,1
"0223",1,1,2,1,2,1,2,0,0,0,0,0,35,2
"0223",1,1,1,2,2,2,1,3,3,1000,4,4,44,1
"0223",1,1,2,2,1,2,1,0,0,0,1,3,67,2
"0223",1,1,1,2,1,2,2,1,1,0,0,0,51,1
"0223",1,1,2,1,2,2,2,0,0,0,0,0,45,2
"0223",1,1,1,2,2,1,2,4,3,200,0,0,53,1
"0223",1,1,2,2,2,2,1,0,0,0,5,4,65,2
"0223",1,1,1,2,1,1,1,1,2,0,2,1,25,1
"0223",1,1,2,2,2,2,1,0,0,0,2,4,53,1
"0223",1,1,2,2,2,2,1,0,0,0,4,4,28,1
"0223",1,1,1,1,2,1,2,4,3,240,0,0,44,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,60,1
"0223",1,1,2,2,2,2,1,0,0,0,1,4,49,1
"0223",1,1,1,1,2,2,1,4,3,500,2,1,48,1
"0223",1,2,2,2,2,2,2,0,0,0,0,0,28,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,75,2
"0223",1,1,2,2,1,2,1,0,0,0,2,3,64,2
"0223",1,1,1,1,2,2,2,1,2,0,0,0,31,2
"0223",1,1,1,1,2,2,1,4,1,0,1,3,21,1
"0223",1,1,2,2,1,1,1,0,0,0,5,2,34,2
"0223",1,1,1,2,2,2,1,1,2,0,2,1,41,2
"0223",2,0,0,0,0,0,0,0,0,0,0,0,54,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,31,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,82,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,19,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,69,1
"0223",1,1,1,2,2,2,2,3,2,0,0,0,54,2
"0223",1,1,1,2,2,2,1,3,1,0,2,1,29,2
"0223",1,1,1,2,2,2,1,1,3,720,2,1,72,1
"0223",1,1,1,2,1,2,2,4,1,0,0,0,65,1
"0223",1,1,1,2,2,2,1,1,1,0,1,1,57,1
"0223",2,0,0,0,0,0,0,0,0,0,0,0,64,2
"0223",1,1,1,1,2,2,1,4,3,4000,1,3,36,2
"0223",1,1,1,2,2,2,1,2,3,500,1,2,18,1
"0223",1,1,1,2,1,2,1,4,3,260,2,4,40,1
"0223",1,2,2,2,2,2,2,0,0,0,0,0,72,1
"0223",1,1,2,2,2,2,1,0,0,0,1,3,60,2
"0223",1,1,1,2,2,2,1,2,3,500,2,2,21,1
"0223",1,1,1,2,1,2,1,4,1,0,3,4,63,1
"0223",1,1,1,2,2,2,1,1,2,0,2,1,35,1
"0223",1,1,2,2,2,1,1,0,0,0,2,1,21,1
"0223",1,1,1,2,2,2,1,4,2,0,2,4,48,1
"0223",1,1,1,1,2,1,1,3,1,0,1,3,57,1
"0223",1,1,2,1,2,2,2,0,0,0,0,0,35,2
"0223",2,0,0,0,0,0,0,0,0,0,0,0,86,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,55,1
"0223",1,1,2,2,2,2,1,0,0,0,2,1,31,1
"0223",1,1,1,2,2,2,2,1,1,0,0,0,44,1
"0223",1,1,1,2,2,2,1,3,3,60,5,4,49,2
"0223",1,1,2,2,2,2,2,0,0,0,0,0,60,1
"0223",1,1,1,1,2,2,1,4,2,0,1,3,38,1
"0223",1,1,1,1,2,2,2,5,2,0,0,0,68,2
"0223",1,1,1,2,2,2,2,4,3,570,0,0,46,2
"0223",1,1,2,2,2,2,1,0,0,0,2,1,61,1
"0223",1,1,1,2,2,2,1,4,3,1200,1,4,40,1
"0223",1,1,1,2,2,2,1,3,2,0,3,3,62,1
"0223",1,1,2,2,2,2,1,0,0,0,1,3,55,2
"0223",1,1,1,2,2,2,2,2,2,0,0,0,56,2
"0223",1,1,1,2,2,2,1,2,2,0,1,3,58,2
"0223",1,1,2,2,2,2,1,0,0,0,5,4,32,2
"0223",1,1,1,1,2,2,2,1,1,0,0,0,42,2
"0223",1,1,1,2,2,2,1,3,3,1200,2,2,22,2
"0223",1,1,1,1,1,2,2,4,3,700,0,0,40,2
"0223",1,1,1,2,2,2,2,2,2,0,0,0,57,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,34,2
"0223",1,1,1,2,2,2,1,2,2,0,5,2,19,2
"0223",1,1,2,2,2,2,2,0,0,0,0,0,38,2
"0223",1,1,1,2,2,2,2,3,3,350,0,0,55,2
"0223",1,1,1,2,2,2,2,3,3,170,0,0,69,1
"0223",1,1,1,1,1,2,2,1,3,1000,0,0,26,1
"0223",1,2,2,2,1,2,2,0,0,0,0,0,29,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,62,2
"0223",1,1,1,2,2,2,2,3,2,0,0,0,33,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,54,1
"0223",1,1,2,1,2,2,2,0,0,0,0,0,24,2
"0223",1,1,1,1,1,1,1,2,2,0,2,3,22,1
"0223",1,1,1,1,2,2,1,3,1,0,2,3,68,1
"0223",1,1,1,2,2,2,1,4,1,0,3,4,40,2
"0223",1,1,2,2,2,2,1,0,0,0,1,4,27,1
"0223",1,1,1,1,1,2,2,3,3,200,0,0,73,2
"0223",1,1,1,2,1,2,1,2,3,580,1,3,20,2
"0223",1,2,1,2,2,2,2,5,3,300,0,0,45,2
"0223",1,1,2,2,2,2,1,0,0,0,1,4,37,1
"0223",1,1,1,2,2,2,2,4,3,700,0,0,21,1
"0223",1,1,1,2,2,2,1,4,2,0,5,3,32,2
"0223",1,1,1,2,2,1,1,4,2,0,5,4,35,1
"0223",1,1,1,1,2,1,1,4,2,0,3,4,27,1
"0223",2,0,0,0,0,0,0,0,0,0,0,0,67,1
"0223",1,1,2,1,1,2,2,0,0,0,0,0,25,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,63,1
"0223",1,2,1,1,2,2,2,5,2,0,0,0,63,1
"0223",1,1,2,1,2,2,1,0,0,0,2,3,30,1
"0223",1,1,2,2,2,2,1,0,0,0,5,1,52,2
"0223",1,1,1,2,2,2,1,4,3,250,2,4,31,2
"0223",1,1,1,2,2,2,2,4,3,250,0,0,32,1
"0223",1,1,1,2,2,2,1,3,2,0,1,4,66,2
"0223",1,1,1,1,1,2,2,4,1,0,0,0,38,1
"0223",1,1,1,2,2,2,1,3,2,0,1,3,40,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,38,1
"0223",1,2,1,2,2,2,2,4,2,0,0,0,64,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,30,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,41,1
"0223",1,1,1,1,2,2,1,3,1,0,5,3,36,1
"0223",1,2,2,1,2,2,2,0,0,0,0,0,24,2
"0223",1,2,2,2,2,2,2,0,0,0,0,0,73,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,37,2
"0223",1,2,2,1,2,2,2,0,0,0,0,0,29,2
"0223",1,1,1,1,2,2,1,4,1,0,2,4,23,1
"0223",1,1,1,2,2,2,2,4,2,0,0,0,32,1
"0223",1,1,1,2,2,2,2,5,3,300,0,0,68,2
"0223",1,1,1,1,2,1,1,2,3,1200,5,4,35,1
"0223",1,1,1,2,2,2,2,4,3,500,0,0,70,2
"0223",1,1,1,2,2,2,1,4,3,300,1,3,67,1
"0223",1,1,2,2,2,2,2,0,0,0,0,0,45,2
"0223",1,1,1,2,2,2,1,4,3,1500,1,4,26,1
"0223",1,1,1,2,2,2,2,1,3,5000,0,0,29,1
"0223",1,1,1,1,1,2,2,4,3,800,0,0,49,1
"0223",1,1,1,1,2,2,2,3,3,1700,0,0,38,1
"0223",1,1,2,2,2,2,2,0,0,0,0,0,62,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,49,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,66,1
"0223",1,1,2,2,2,2,2,0,0,0,0,0,48,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,34,2
"0223",1,1,1,1,2,2,2,2,3,2000,0,0,37,2
"0223",1,1,1,1,2,2,1,3,2,0,1,3,59,2
"0223",1,1,1,2,2,2,1,3,3,200,1,3,60,2
"0223",1,1,1,1,2,2,1,4,3,3000,2,1,36,2
"0223",1,1,2,2,2,2,2,0,0,0,0,0,67,2
"0223",1,1,2,2,2,2,2,0,0,0,0,0,55,2
"0223",1,1,1,2,2,2,2,5,2,0,0,0,76,2
"0223",1,1,1,1,1,2,2,3,2,0,0,0,55,1
"0223",1,1,2,2,2,2,1,0,0,0,1,1,41,1
"0223",1,1,1,1,2,2,2,4,2,0,0,0,80,2
"0223",1,2,2,2,2,2,1,0,0,0,1,3,69,1
"0223",1,1,1,1,1,1,2,4,3,60,0,0,68,2
"0223",1,1,1,1,2,2,2,4,3,400,0,0,39,2
"0223",1,1,2,1,1,2,2,0,0,0,0,0,50,1
"0223",1,2,2,2,2,2,1,0,0,0,5,3,33,2
"0223",1,1,2,2,2,2,1,0,0,0,1,4,54,2
"0223",1,1,1,2,1,2,1,4,1,0,2,4,26,1
"0223",1,1,1,2,1,2,2,1,1,0,0,0,47,1
"0223",1,1,2,2,1,2,1,0,0,0,1,5,50,2
"0223",1,1,1,2,2,2,2,4,2,0,0,0,27,1
"0223",2,0,0,0,0,0,0,0,0,0,0,0,50,1
"0223",1,1,1,2,2,2,1,2,2,0,1,3,32,2
"0223",1,1,1,2,2,2,1,4,1,0,5,4,45,2
"0223",1,1,1,1,2,2,2,4,2,0,0,0,64,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,32,1
"0223",1,1,1,1,2,2,1,5,2,0,2,4,66,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,60,2
"0223",1,1,1,1,1,2,2,4,1,0,0,0,50,1
"0223",1,1,2,2,2,2,1,0,0,0,5,1,37,1
"0223",1,1,1,1,1,1,1,1,1,0,3,1,38,1
"0223",1,1,2,2,2,2,1,0,0,0,1,1,26,2
"0223",1,2,2,2,1,2,2,0,0,0,0,0,44,1
"0223",1,1,1,2,1,2,1,5,2,0,5,4,44,1
"0223",1,1,2,2,2,2,1,0,0,0,5,2,30,2
"0223",1,1,1,2,1,2,1,4,2,0,5,3,48,2
"0223",1,2,2,2,2,2,1,0,0,0,1,1,49,1
"0223",1,1,1,1,1,1,2,2,1,0,0,0,25,2
"0223",1,1,1,1,1,1,1,4,3,1000,3,4,18,2
"0223",1,1,1,2,2,2,1,1,2,0,1,1,23,1
"0223",1,1,1,2,2,2,1,2,3,1000,2,2,29,2
"0223",1,1,2,2,2,2,1,0,0,0,1,4,25,1
"0223",1,1,1,2,1,2,1,3,2,0,1,4,58,2
"0223",1,1,1,2,2,2,2,4,3,1500,0,0,34,2
"0223",1,1,2,2,2,2,1,0,0,0,1,3,21,1
"0223",1,1,1,1,2,2,1,3,1,0,5,1,31,1
"0223",1,1,1,1,2,2,1,2,3,700,1,2,39,2
"0223",1,2,2,2,2,2,1,0,0,0,5,4,47,2
"0223",1,1,1,2,2,1,2,3,3,300,0,0,22,1
"0223",1,2,2,1,1,2,2,0,0,0,0,0,24,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,56,1
"0223",1,1,1,2,2,1,1,4,2,0,1,4,28,2
"0223",1,1,1,1,1,2,1,4,3,300,2,4,50,1
"0223",1,1,2,1,1,2,2,0,0,0,0,0,57,1
"0223",1,1,1,1,2,2,1,6,3,450,2,3,33,1
"0223",1,1,1,2,1,2,2,3,3,300,0,0,70,2
"0223",1,1,1,2,2,2,1,4,3,3000,5,3,71,1
"0223",1,1,1,1,2,2,1,4,3,150,2,4,68,2
"0223",1,1,1,2,2,2,1,3,3,300,3,3,34,1
"0223",1,1,2,2,2,2,2,0,0,0,0,0,56,1
"0223",1,1,2,1,2,1,1,0,0,0,5,1,33,2
"0223",1,1,1,2,2,1,1,4,1,0,2,4,40,2
"0223",1,1,1,1,1,1,1,3,1,0,5,4,50,1
"0223",1,2,2,1,2,2,2,0,0,0,0,0,47,1
"0223",1,1,2,1,2,2,1,0,0,0,1,3,32,2
"0223",1,1,1,2,1,2,2,4,2,0,0,0,51,1
"0223",1,1,1,1,1,2,2,5,2,0,0,0,55,2
"0223",1,2,1,2,2,2,2,1,1,0,0,0,35,1
"0223",1,1,2,2,1,1,2,0,0,0,0,0,29,1
"0223",1,1,1,2,2,2,2,5,2,0,0,0,72,2
"0223",1,1,1,2,2,2,2,3,2,0,0,0,44,2
"0223",1,1,1,2,2,2,1,4,2,0,2,4,59,2
"0223",1,1,1,1,1,2,1,1,1,0,1,1,27,2
"0223",1,2,1,2,2,2,2,4,2,0,0,0,54,1
"0223",1,2,2,2,2,2,1,0,0,0,2,4,23,1
"0223",1,1,2,1,2,2,1,0,0,0,2,2,22,2
"0223",1,1,1,2,2,2,2,5,2,0,0,0,56,1
"0223",1,2,2,1,2,2,2,0,0,0,0,0,22,1
"0223",1,1,2,1,2,2,1,0,0,0,5,4,20,2
"0223",1,1,1,2,2,2,1,4,3,300,5,2,41,2
"0223",1,1,1,2,2,2,1,1,1,0,5,1,28,2
"0223",1,1,2,1,2,2,1,0,0,0,2,4,40,2
"0223",1,1,2,1,2,2,2,0,0,0,0,0,56,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,31,1
"0223",1,1,1,2,2,2,1,4,3,180,5,3,40,2
"0223",1,1,1,2,2,2,1,1,1,0,1,1,39,1
"0223",1,1,1,1,2,2,2,5,2,0,0,0,36,2
"0223",1,1,1,2,1,2,1,3,3,500,5,1,27,1
"0223",1,1,1,1,1,2,2,5,2,0,0,0,63,2
"0223",1,1,1,1,2,2,2,5,3,300,0,0,20,1
"0223",1,2,2,2,2,2,1,0,0,0,5,4,25,2
"0223",1,1,1,1,1,2,1,2,2,0,1,1,48,2
"0223",1,1,2,2,2,2,1,0,0,0,5,3,43,2
"0223",1,1,1,2,1,2,1,3,3,300,2,3,34,1
"0223",1,1,1,2,2,2,2,6,3,50,0,0,69,2
"0223",1,1,1,1,2,2,1,4,2,0,5,4,73,2
"0223",1,1,1,2,2,2,1,1,2,0,2,1,33,1
"0223",1,1,1,2,2,2,2,5,2,0,0,0,63,2
"0223",1,1,1,2,1,2,2,1,2,0,0,0,45,1
"0223",1,1,2,2,1,2,2,0,0,0,0,0,55,1
"0223",1,1,2,1,2,2,1,0,0,0,2,3,58,1
"0223",1,2,2,1,2,1,2,0,0,0,0,0,18,1
"0223",1,1,2,2,2,2,2,0,0,0,0,0,68,2
"0223",1,1,2,2,2,2,1,0,0,0,2,3,53,2
"0223",1,1,2,1,1,2,1,0,0,0,2,3,38,2
"0223",1,1,2,2,2,2,2,0,0,0,0,0,52,2
"0223",1,2,2,2,1,2,2,0,0,0,0,0,46,1
"0223",1,1,1,2,2,2,1,4,3,200,1,4,44,1
"0223",1,1,1,1,2,2,1,1,2,0,1,3,51,2
"0223",1,1,2,2,2,2,1,0,0,0,2,3,48,2
"0223",1,1,1,2,2,2,1,3,2,0,2,3,46,1
"0223",1,1,1,2,2,2,1,3,2,0,2,3,56,1
"0223",1,1,2,1,2,2,1,0,0,0,1,3,50,1
"0223",1,1,2,2,2,2,1,0,0,0,1,4,61,1
"0223",1,1,1,2,2,2,1,4,3,150,1,3,31,2
"0223",1,1,2,2,1,2,2,0,0,0,0,0,49,1
"0223",1,2,1,2,2,2,2,4,2,0,0,0,19,1
"0223",1,1,2,1,1,2,2,0,0,0,0,0,49,2
"0223",1,2,2,1,2,2,1,0,0,0,2,3,48,2
"0223",1,1,1,1,1,2,1,4,2,0,1,3,30,1
"0223",1,1,1,1,2,2,2,5,2,0,0,0,44,2
"0223",1,1,1,2,2,2,1,1,3,250,2,1,55,1
"0223",1,1,1,1,2,2,1,3,1,0,1,4,43,1
"0223",1,2,2,2,2,2,1,0,0,0,1,4,37,2
"0223",1,2,1,2,2,2,2,4,3,150,0,0,28,1
"0223",1,1,1,2,2,2,2,5,3,600,0,0,27,2
"0223",1,1,2,1,2,2,1,0,0,0,1,4,25,1
"0223",1,1,2,1,1,2,2,0,0,0,0,0,41,1
"0223",1,2,1,2,1,2,1,4,2,0,2,3,40,2
"0223",1,2,2,2,2,2,1,0,0,0,1,1,49,2
"0223",1,1,1,1,1,1,1,1,3,500,1,3,40,1
"0223",1,2,2,2,2,2,1,0,0,0,1,3,57,2
"0223",1,1,1,1,2,2,1,4,1,0,5,3,22,1
"0223",1,1,2,1,2,2,1,0,0,0,5,4,28,1
"0223",1,1,2,2,2,2,1,0,0,0,2,4,48,2
"0223",1,2,2,2,1,2,1,0,0,0,5,4,32,1
"0223",1,1,1,1,1,1,1,3,1,0,5,3,40,1
"0223",1,1,1,1,2,1,1,4,1,0,2,4,19,2
"0223",1,1,1,2,2,2,1,4,1,0,5,3,60,1
